employee_id,age,gender,department,salary_usd,years_experience,satisfaction_score,performance_rating,overtime,remote_work,num_projects,training_hours,education_level,attrition
EMP00245,46.0,Female,Marketing,50892.01,,3.24,Excellent,No,Full Remote,8.0,83.0,Master's,0
EMP00246,48.0,Female,Marketing,31300.41,2.0,3.7,Low,Yes,On-site,3.0,11.0,Bachelor's,0
EMP00247,30.0,Male,SALES,85778.36,2.0,1.55,Medium,No,On-site,1.0,28.0,Bachelor's,0
EMP00248,43.0,Female,Sales,77899.97,6.0,4.96,High,No,Full Remote,3.0,47.0,nan,0
EMP00249,28.0,Male,Finance,78442.05,8.0,2.89,Medium,No,Full Remote,8.0,19.0,High School,0
EMP00250,30.0,Female,Finance,53924.64,8.0,4.63,High,Yes,Full Remote,9.0,34.0,Associate,0
EMP00251,51.0,Male,HR,65007.77,39.0,1.64,High,Yes,On-site,8.0,84.0,Bachelor's,1
EMP00252,39.0,Male,Marketing,83158.48,6.0,1.71,Medium,Yes,Hybrid,1.0,70.0,nan,0
EMP00253,42.0,Non-binary,Marketing,58541.38,16.0,3.1,High,yes,On-site,7.0,23.0,Master's,0
EMP00254,48.0,Female,Sales,60006.09,10.0,3.93,Excellent,Yes,Full Remote,4.0,51.0,nan,0
EMP00255,40.0,Female,engineering,58214.68,4.0,1.94,High,Yes,On-site,8.0,65.0,Master's,0
EMP00256,39.0,Non-binary,Sales,45388.3,31.0,4.4,Medium,No,Full Remote,4.0,59.0,Master's,0
EMP00257,23.0,Female,SALES,69130.4,35.0,2.08,High,yes,Full Remote,6.0,29.0,Associate,0
EMP00258,36.0,Male,Engineering,32258.13,0.0,1.42,nan,,Full Remote,3.0,32.0,Master's,0
EMP00259,54.0,Female,Engineering,54897.77,10.0,1.08,High,No,Full Remote,3.0,62.0,PhD,1
EMP00260,25.0,Male,Engineering,88873.04,29.0,4.08,High,no,Full Remote,3.0,12.0,Master's,0
EMP00261,46.0,Female,Sales,68920.43,12.0,3.32,nan,,Hybrid,8.0,67.0,Bachelor's,1
EMP00262,61.0,Female,Sales,68370.82,12.0,1.52,Excellent,,Full Remote,7.0,44.0,Bachelor's,0
EMP00263,36.0,,Sales,59754.42,31.0,1.7,nan,,Full Remote,2.0,41.0,Associate,0
EMP00264,34.0,Female,engineering,79726.27,15.0,1.3,Medium,Yes,Hybrid,9.0,49.0,Bachelor's,0
EMP00265,28.0,Male,Engineering,40289.51,25.0,4.99,High,No,Full Remote,7.0,57.0,Master's,0
EMP00266,22.0,Male,Engineering,113124.99,3.0,1.15,Low,yes,Hybrid,5.0,16.0,Bachelor's,1
EMP00267,28.0,Female,Finance,54082.6,30.0,4.92,High,no,Hybrid,4.0,51.0,Associate,0
EMP00268,60.0,Male,Sales,46598.71,13.0,2.92,Excellent,No,On-site,8.0,26.0,High School,0
EMP00269,45.0,Male,engineering,54842.28,3.0,2.87,High,No,On-site,6.0,22.0,Bachelor's,0
EMP00270,54.0,Male,Sales,82701.1,31.0,4.96,Medium,No,Hybrid,3.0,24.0,High School,0
EMP00271,64.0,Female,Sales,60334.19,25.0,3.83,High,yes,Full Remote,9.0,11.0,PhD,0
EMP00272,51.0,Female,Sales,46120.83,23.0,1.65,Excellent,No,On-site,7.0,75.0,Bachelor's,0
EMP00273,55.0,Non-binary,,69631.03,17.0,3.8,Medium,Yes,Hybrid,7.0,47.0,PhD,0
EMP00274,62.0,Prefer not to say,,24367.6,0.0,4.04,nan,No,Hybrid,7.0,1.0,Master's,0
EMP00275,28.0,Female,Marketing,69615.9,18.0,3.04,Excellent,no,Full Remote,9.0,79.0,Master's,1
EMP00276,23.0,Male,Marketing,28930.42,1.0,1.45,Medium,yes,Hybrid,1.0,18.0,Bachelor's,0
EMP00277,40.0,Male,Engineering,50589.17,16.0,4.06,Excellent,Yes,Hybrid,6.0,90.0,Bachelor's,0
EMP00278,42.0,Male,Engineering,55985.01,10.0,4.07,Medium,Yes,Hybrid,3.0,53.0,Bachelor's,0
EMP00279,50.0,Female,engineering,78376.94,10.0,3.63,Low,Yes,Hybrid,8.0,,PhD,0
EMP00280,62.0,Female,Sales,47781.53,18.0,3.26,High,,On-site,6.0,84.0,High School,0
EMP00281,50.0,Male,Sales,74303.75,16.0,3.46,Low,No,nan,4.0,65.0,Bachelor's,0
EMP00282,64.0,Male,engineering,59092.5,26.0,4.56,Medium,No,On-site,8.0,27.0,Bachelor's,0
EMP00283,58.0,Non-binary,Marketing,67597.29,36.0,3.08,Excellent,No,Full Remote,5.0,15.0,High School,0
EMP00284,29.0,Female,Engineering,58828.6,6.0,4.14,High,Yes,On-site,9.0,45.0,Bachelor's,1
EMP00285,41.0,Male,engineering,94387.37,11.0,3.5,Excellent,No,Hybrid,9.0,44.0,Bachelor's,0
EMP00286,38.0,Male,Engineering,77116.97,6.0,4.63,Medium,no,Full Remote,4.0,28.0,Bachelor's,0
EMP00287,25.0,Female,Sales,36165.07,4.0,4.15,High,,Hybrid,7.0,71.0,Bachelor's,1
EMP00288,24.0,Female,Engineering,95054.01,19.0,2.04,High,No,On-site,3.0,91.0,High School,0
EMP00289,30.0,,Sales,65247.74,18.0,3.13,Medium,Yes,On-site,9.0,63.0,Bachelor's,0
EMP00290,22.0,Male,Marketing,72326.37,11.0,1.61,nan,,On-site,7.0,45.0,PhD,0
EMP00291,32.0,Male,HR,43978.56,21.0,1.23,Excellent,no,Full Remote,5.0,96.0,PhD,0
EMP00292,57.0,Male,,34993.92,35.0,1.28,Medium,Yes,Full Remote,4.0,98.0,PhD,0
EMP00293,42.0,Female,Finance,28691.06,16.0,4.36,Medium,yes,Hybrid,9.0,88.0,nan,0
EMP00294,43.0,Female,engineering,54490.32,32.0,2.69,High,Yes,On-site,1.0,68.0,Bachelor's,0
EMP00295,64.0,Prefer not to say,HR,83461.98,3.0,3.19,High,yes,On-site,2.0,53.0,PhD,0
EMP00296,49.0,Female,Engineering,78380.37,24.0,2.21,High,yes,Hybrid,5.0,60.0,Associate,0
EMP00297,30.0,Male,Finance,41585.59,7.0,2.06,nan,,On-site,8.0,46.0,Bachelor's,0
EMP00298,41.0,Female,Finance,,30.0,3.12,Excellent,No,Full Remote,8.0,97.0,Bachelor's,0
EMP00299,64.0,Female,HR,61381.16,33.0,3.83,Medium,No,Hybrid,1.0,45.0,nan,0
EMP00300,42.0,Female,Sales,66436.64,37.0,1.33,Excellent,No,Hybrid,4.0,73.0,Master's,0
EMP00301,37.0,Male,Sales,37374.99,37.0,2.66,High,No,On-site,9.0,62.0,Master's,0
EMP00302,27.0,Female,Engineering,60616.1,24.0,1.78,High,Yes,On-site,6.0,38.0,Master's,1
EMP00303,29.0,Male,Engineering,86082.59,16.0,1.32,High,No,Hybrid,8.0,55.0,Master's,1
EMP00304,56.0,Female,Engineering,58336.48,30.0,4.56,Medium,Yes,Hybrid,1.0,26.0,Bachelor's,1
EMP00305,49.0,Male,Finance,,4.0,4.97,Excellent,No,Hybrid,6.0,95.0,PhD,0
EMP00306,32.0,Male,Finance,73851.44,30.0,4.32,High,yes,On-site,6.0,89.0,Bachelor's,0
EMP00307,39.0,Male,Engineering,44592.91,22.0,3.28,High,Yes,Hybrid,9.0,55.0,High School,0
EMP00308,29.0,Male,engineering,65501.97,20.0,4.45,High,No,On-site,2.0,80.0,PhD,0
EMP00309,36.0,Male,Sales,65453.57,36.0,4.48,nan,Yes,Full Remote,3.0,51.0,Bachelor's,1
EMP00310,50.0,Prefer not to say,Finance,77171.33,26.0,2.59,Excellent,no,On-site,1.0,89.0,Bachelor's,1
EMP00311,64.0,Male,Finance,92910.32,21.0,3.78,High,No,On-site,8.0,39.0,Bachelor's,0
EMP00312,41.0,Prefer not to say,Sales,66657.78,23.0,2.64,Low,,On-site,8.0,57.0,Bachelor's,0
EMP00313,45.0,Male,Engineering,57635.46,25.0,2.13,Medium,No,Hybrid,5.0,35.0,Associate,0
EMP00314,33.0,Female,Finance,49701.19,36.0,3.41,nan,No,Hybrid,3.0,84.0,Bachelor's,1
EMP00315,,Male,Sales,52598.4,16.0,4.12,Medium,Yes,On-site,2.0,5.0,Bachelor's,0
EMP00316,35.0,Male,SALES,55382.75,12.0,1.51,Medium,Yes,On-site,,71.0,High School,0
EMP00317,33.0,Female,HR,73428.87,7.0,1.82,Medium,No,On-site,7.0,83.0,Bachelor's,0
EMP00318,25.0,Male,Engineering,100707.67,23.0,3.83,Excellent,,Hybrid,9.0,60.0,Bachelor's,0
EMP00319,32.0,Female,engineering,70680.55,39.0,4.68,nan,No,On-site,2.0,53.0,Master's,1
EMP00320,57.0,Male,Sales,90376.2,35.0,1.92,Low,No,On-site,4.0,52.0,Bachelor's,0
EMP00321,56.0,Female,Engineering,48811.48,35.0,3.62,Medium,No,On-site,4.0,91.0,Bachelor's,0
EMP00322,63.0,Female,Marketing,59405.05,36.0,,Medium,Yes,Hybrid,9.0,98.0,Master's,0
EMP00323,26.0,Male,Engineering,56970.12,15.0,2.52,Medium,no,Full Remote,1.0,51.0,Bachelor's,0
EMP00324,28.0,Female,Marketing,55391.8,27.0,2.25,Medium,no,On-site,6.0,15.0,PhD,0
EMP00325,41.0,Male,Finance,54920.63,15.0,4.31,Medium,No,nan,8.0,27.0,High School,0
EMP00326,44.0,Female,Sales,72749.79,5.0,4.72,High,,Hybrid,1.0,47.0,nan,0
EMP00327,53.0,Male,Finance,60016.31,37.0,3.37,Medium,Yes,On-site,4.0,96.0,nan,0
EMP00328,40.0,Male,Sales,63098.8,20.0,1.32,High,Yes,Full Remote,3.0,69.0,Bachelor's,0
EMP00329,47.0,Male,HR,47341.23,3.0,1.02,Medium,no,On-site,3.0,68.0,Master's,0
EMP00330,45.0,Female,,66559.35,28.0,2.35,High,Yes,Hybrid,7.0,65.0,High School,0
EMP00331,37.0,Prefer not to say,Finance,89931.47,17.0,1.06,Low,No,Full Remote,6.0,76.0,Bachelor's,0
EMP00332,53.0,Female,Engineering,64367.68,35.0,3.57,High,No,Hybrid,9.0,89.0,Master's,0
EMP00333,28.0,Male,HR,41134.87,1.0,1.88,Low,,Hybrid,3.0,30.0,Master's,0
EMP00334,57.0,Prefer not to say,Marketing,105563.05,21.0,4.15,Low,No,On-site,3.0,56.0,Master's,0
EMP00335,54.0,Male,Sales,60978.11,,2.76,Medium,Yes,Hybrid,1.0,31.0,Bachelor's,0
EMP00336,45.0,Female,Finance,72986.37,29.0,4.58,Excellent,no,On-site,2.0,1.0,Bachelor's,1
EMP00337,43.0,Female,Sales,67024.3,,2.26,High,No,Hybrid,5.0,63.0,Master's,0
EMP00338,34.0,Female,Finance,52907.08,20.0,1.58,Medium,No,Full Remote,2.0,6.0,Bachelor's,0
EMP00339,30.0,Male,Sales,73730.5,27.0,2.61,nan,,On-site,8.0,31.0,Bachelor's,0
EMP00340,44.0,Male,Finance,44501.66,14.0,2.19,High,,Full Remote,1.0,28.0,Bachelor's,1
EMP00341,27.0,Female,Sales,74217.13,18.0,1.81,Excellent,no,nan,2.0,66.0,Master's,0
EMP00342,54.0,,HR,45802.07,14.0,3.61,High,No,Full Remote,5.0,60.0,Bachelor's,0
EMP00343,26.0,Non-binary,Marketing,80693.92,4.0,1.44,High,No,Hybrid,3.0,57.0,nan,0
EMP00344,37.0,Male,Sales,90243.34,24.0,2.96,Medium,,Hybrid,3.0,53.0,Master's,1
EMP00345,58.0,Male,Engineering,72317.99,0.0,3.12,High,Yes,On-site,1.0,60.0,PhD,0
EMP00346,42.0,Male,HR,64309.25,39.0,1.0,Medium,No,On-site,6.0,67.0,nan,0
EMP00347,48.0,Female,Engineering,79242.98,33.0,2.65,High,no,Hybrid,2.0,37.0,Master's,0
EMP00348,32.0,Female,HR,86081.04,16.0,4.37,High,No,Full Remote,4.0,33.0,Associate,0
EMP00349,30.0,Female,engineering,92054.31,7.0,1.5,Low,No,On-site,6.0,88.0,Bachelor's,0
EMP00350,53.0,Female,Engineering,0.0,29.0,2.59,Low,no,nan,2.0,67.0,High School,0
EMP00351,61.0,Female,Engineering,91910.14,5.0,2.2,Medium,,Hybrid,1.0,55.0,Master's,1
EMP00352,51.0,Male,Engineering,83159.56,39.0,1.7,Excellent,Yes,On-site,8.0,44.0,Master's,0
EMP00353,48.0,Male,Sales,34467.7,11.0,3.72,Excellent,Yes,Hybrid,9.0,24.0,PhD,1
EMP00354,60.0,Female,SALES,62699.02,31.0,1.58,High,No,Full Remote,8.0,53.0,Master's,0
EMP00355,29.0,Female,engineering,71161.52,18.0,1.25,Medium,No,Full Remote,2.0,77.0,Bachelor's,0
EMP00356,23.0,Non-binary,Finance,90514.53,35.0,3.59,Low,No,On-site,1.0,12.0,Bachelor's,0
EMP00357,24.0,Female,engineering,86402.26,15.0,3.7,Medium,No,On-site,7.0,3.0,Master's,0
EMP00358,51.0,Male,Sales,31994.16,31.0,2.63,nan,yes,Hybrid,6.0,17.0,Master's,0
EMP00359,53.0,Male,engineering,74399.51,37.0,3.08,nan,Yes,On-site,8.0,12.0,Bachelor's,0
EMP00360,27.0,Male,Engineering,44134.16,29.0,4.91,High,No,Full Remote,6.0,92.0,nan,0
EMP00361,47.0,Male,Marketing,45666.24,36.0,4.8,Excellent,No,On-site,2.0,63.0,PhD,0
EMP00362,59.0,Female,Finance,80939.66,6.0,4.25,High,,Full Remote,9.0,68.0,Bachelor's,0
EMP00363,24.0,Prefer not to say,engineering,45574.29,21.0,4.31,High,No,Hybrid,5.0,73.0,Master's,0
EMP00364,54.0,Male,,72995.94,3.0,1.51,nan,yes,On-site,9.0,59.0,Bachelor's,0
EMP00365,22.0,Female,Sales,83563.6,4.0,4.43,Low,Yes,Hybrid,1.0,90.0,Bachelor's,0
EMP00366,49.0,Male,HR,56592.97,9.0,3.85,Low,Yes,Full Remote,1.0,79.0,High School,0
EMP00367,51.0,Male,Sales,73984.52,21.0,1.78,High,no,Hybrid,3.0,44.0,PhD,0
EMP00368,62.0,Male,HR,91202.83,28.0,1.39,High,No,Full Remote,4.0,65.0,Master's,0
EMP00369,23.0,Male,SALES,82258.77,0.0,2.58,Low,No,Full Remote,5.0,19.0,Master's,0
EMP00370,45.0,Female,Engineering,40570.56,9.0,2.28,Excellent,Yes,On-site,1.0,78.0,nan,0
EMP00371,42.0,Male,HR,57949.52,7.0,3.88,Excellent,,On-site,2.0,23.0,High School,1
EMP00372,33.0,Male,Engineering,68711.24,30.0,4.5,High,,Full Remote,5.0,52.0,Bachelor's,0
EMP00373,37.0,Female,Sales,66298.9,12.0,2.57,High,yes,On-site,1.0,58.0,Master's,0
EMP00374,31.0,Female,Marketing,63749.59,,2.9,nan,no,Hybrid,1.0,43.0,Master's,1
EMP00375,46.0,Male,Sales,73293.29,35.0,1.2,Excellent,Yes,Full Remote,6.0,9.0,Bachelor's,0
EMP00376,62.0,Prefer not to say,Marketing,127194.86,11.0,2.8,High,No,On-site,1.0,28.0,Bachelor's,0
EMP00377,46.0,Male,Finance,20149.83,15.0,,Medium,yes,Hybrid,5.0,43.0,Bachelor's,0
EMP00378,47.0,Prefer not to say,Finance,53364.18,21.0,3.34,Excellent,No,Hybrid,8.0,32.0,Master's,0
EMP00379,55.0,Female,Engineering,46478.41,21.0,3.8,Excellent,No,On-site,6.0,30.0,PhD,0
EMP00380,,Non-binary,Finance,91487.24,5.0,1.82,High,Yes,On-site,6.0,57.0,Bachelor's,0
EMP00381,57.0,Male,Engineering,51655.78,28.0,2.17,Excellent,No,Hybrid,1.0,70.0,Bachelor's,1
EMP00382,63.0,Male,,43680.87,11.0,2.84,High,No,Full Remote,4.0,98.0,High School,1
EMP00383,41.0,Male,HR,89777.32,20.0,2.19,Low,Yes,Hybrid,6.0,52.0,PhD,0
EMP00384,29.0,Female,Marketing,59139.24,15.0,4.01,High,Yes,On-site,2.0,69.0,High School,0
EMP00385,25.0,Male,Sales,55494.07,37.0,4.96,Medium,No,Hybrid,1.0,35.0,Associate,0
EMP00386,40.0,,HR,73690.65,39.0,2.93,Excellent,No,On-site,9.0,94.0,Master's,1
EMP00387,31.0,Female,Engineering,81449.09,1.0,2.4,Medium,No,nan,8.0,87.0,Bachelor's,0
EMP00388,41.0,Male,SALES,63588.6,17.0,2.69,Low,No,Full Remote,7.0,96.0,Master's,1
EMP00389,49.0,Male,SALES,69118.65,11.0,1.69,nan,No,On-site,7.0,31.0,Bachelor's,0
EMP00390,27.0,Male,Engineering,79973.28,18.0,2.06,High,No,Full Remote,7.0,86.0,Bachelor's,0
EMP00391,28.0,Male,Engineering,82060.0,18.0,2.76,High,Yes,On-site,5.0,49.0,PhD,0
EMP00392,43.0,Female,Sales,75187.9,13.0,,High,No,Hybrid,3.0,23.0,Bachelor's,0
EMP00393,51.0,Female,Sales,80208.25,10.0,4.35,Excellent,No,On-site,8.0,23.0,Bachelor's,0
EMP00394,30.0,Male,,62907.03,31.0,3.9,Medium,no,Hybrid,8.0,61.0,Bachelor's,0
EMP00395,29.0,Male,engineering,80760.91,10.0,1.55,Low,Yes,On-site,6.0,49.0,High School,0
EMP00396,45.0,Male,Sales,15077.58,13.0,1.16,nan,Yes,Hybrid,2.0,88.0,Bachelor's,0
EMP00397,24.0,Male,Engineering,40194.45,3.0,3.75,High,,Hybrid,6.0,71.0,High School,0
EMP00398,33.0,Male,Sales,31756.56,15.0,3.74,Excellent,no,Full Remote,7.0,50.0,Bachelor's,0
EMP00399,51.0,Female,Engineering,52984.59,14.0,2.45,High,,nan,5.0,2.0,Bachelor's,0
EMP00400,45.0,Male,Engineering,88844.65,37.0,2.12,High,No,Hybrid,3.0,85.0,High School,0
EMP00401,37.0,Male,Engineering,50006.4,14.0,2.23,High,No,On-site,3.0,97.0,High School,0
EMP00402,62.0,Male,SALES,46823.29,16.0,4.45,Excellent,No,Hybrid,7.0,53.0,Bachelor's,0
EMP00403,37.0,Male,Finance,77721.75,24.0,1.44,Low,Yes,On-site,4.0,81.0,High School,0
EMP00404,28.0,,Finance,65696.52,21.0,2.28,High,No,nan,1.0,29.0,Master's,0
EMP00405,28.0,Male,Finance,50045.26,19.0,1.28,High,no,Hybrid,2.0,28.0,Bachelor's,1
EMP00406,45.0,Male,SALES,48943.43,18.0,1.54,Medium,Yes,On-site,8.0,48.0,High School,0
EMP00407,45.0,Male,SALES,87140.9,33.0,2.54,Medium,no,Full Remote,8.0,9.0,Bachelor's,0
EMP00408,40.0,Female,Engineering,47457.57,37.0,1.41,Excellent,Yes,On-site,1.0,75.0,Bachelor's,1
EMP00409,44.0,Male,Finance,72031.95,24.0,2.8,High,No,On-site,3.0,6.0,Bachelor's,0
EMP00410,63.0,Non-binary,Engineering,76923.87,14.0,4.16,Medium,Yes,Hybrid,1.0,78.0,Master's,1
EMP00411,38.0,Female,HR,42932.64,18.0,2.06,High,yes,On-site,8.0,13.0,Associate,0
EMP00412,23.0,Male,Sales,39734.01,35.0,3.85,Medium,Yes,Full Remote,4.0,44.0,PhD,1
EMP00413,59.0,Female,Marketing,86012.33,38.0,4.9,Medium,no,On-site,8.0,48.0,Associate,0
EMP00414,52.0,Male,Engineering,79358.69,17.0,3.57,Excellent,yes,nan,8.0,99.0,Bachelor's,0
EMP00415,55.0,Female,Engineering,73980.46,8.0,1.05,Medium,Yes,Full Remote,1.0,30.0,Bachelor's,0
EMP00416,45.0,Female,Engineering,,4.0,4.31,Medium,no,On-site,1.0,77.0,nan,0
EMP00417,34.0,Female,Engineering,97936.58,25.0,4.79,Medium,No,Hybrid,6.0,61.0,Bachelor's,0
EMP00418,49.0,Female,HR,50876.16,9.0,1.62,High,Yes,Hybrid,7.0,71.0,Associate,1
EMP00419,29.0,Prefer not to say,Engineering,77072.5,17.0,1.36,High,no,Hybrid,7.0,74.0,Master's,0
EMP00420,47.0,Female,Sales,80038.37,28.0,3.95,Medium,No,On-site,4.0,78.0,Master's,1
EMP00421,64.0,,,51615.86,22.0,1.34,High,No,Hybrid,7.0,21.0,Bachelor's,0
EMP00422,62.0,Female,HR,73127.81,24.0,1.56,Low,No,On-site,4.0,,Master's,0
EMP00423,43.0,Female,HR,64868.93,23.0,1.3,High,Yes,Hybrid,3.0,1.0,PhD,0
EMP00424,41.0,Female,Finance,87138.08,6.0,1.21,High,,Hybrid,6.0,77.0,Associate,0
EMP00425,50.0,Female,Marketing,33885.67,27.0,4.04,Medium,no,Full Remote,6.0,13.0,Master's,0
EMP00426,25.0,Male,Marketing,86948.52,34.0,4.21,Medium,Yes,On-site,8.0,6.0,Bachelor's,0
EMP00427,54.0,Female,SALES,111804.21,26.0,2.3,nan,Yes,On-site,4.0,83.0,Bachelor's,0
EMP00428,61.0,Female,Finance,93461.0,19.0,4.95,Excellent,No,Hybrid,1.0,78.0,nan,0
EMP00429,34.0,Non-binary,Finance,29274.02,36.0,1.46,nan,Yes,On-site,5.0,33.0,Bachelor's,0
EMP00430,22.0,Female,Sales,57054.25,6.0,3.48,High,No,On-site,3.0,73.0,Master's,1
EMP00431,56.0,Female,SALES,73476.62,39.0,3.14,High,No,On-site,2.0,61.0,PhD,1
EMP00432,57.0,Male,Marketing,75692.01,6.0,1.37,nan,No,Hybrid,2.0,15.0,Bachelor's,0
EMP00433,62.0,Non-binary,Engineering,53796.98,14.0,1.87,Excellent,Yes,Full Remote,9.0,16.0,Master's,0
EMP00434,59.0,Prefer not to say,Engineering,51822.4,18.0,1.36,High,Yes,Hybrid,6.0,81.0,Bachelor's,0
EMP00435,39.0,Male,HR,77229.1,25.0,1.26,Excellent,Yes,On-site,8.0,49.0,Bachelor's,0
EMP00436,41.0,Male,HR,74544.54,9.0,1.88,Low,,On-site,3.0,8.0,Bachelor's,1
EMP00437,46.0,Male,engineering,52953.3,2.0,1.4,High,Yes,On-site,8.0,42.0,Bachelor's,0
EMP00438,63.0,,,63959.89,24.0,1.13,nan,No,On-site,5.0,64.0,Bachelor's,1
EMP00439,34.0,Prefer not to say,,57654.64,28.0,2.39,High,No,Full Remote,9.0,51.0,Bachelor's,0
EMP00440,25.0,Male,Finance,61512.48,12.0,2.71,Medium,No,On-site,8.0,45.0,Bachelor's,0
EMP00441,60.0,Female,Marketing,63133.4,37.0,2.82,Excellent,No,Hybrid,1.0,45.0,Bachelor's,0
EMP00442,56.0,Female,Finance,37601.1,9.0,3.63,High,No,Hybrid,6.0,60.0,Bachelor's,0
EMP00443,57.0,Male,Engineering,55704.9,19.0,2.83,Low,Yes,On-site,4.0,30.0,Master's,0
EMP00444,50.0,Male,Finance,80478.67,26.0,2.95,Low,No,Hybrid,1.0,47.0,Master's,0
EMP00445,35.0,Female,Sales,96236.49,31.0,1.33,Medium,Yes,Full Remote,9.0,10.0,Bachelor's,0
EMP00446,63.0,Female,Engineering,99492.05,2.0,1.76,Excellent,No,Hybrid,3.0,24.0,Master's,0
EMP00447,40.0,Prefer not to say,Finance,102218.99,2.0,1.29,High,yes,Hybrid,4.0,94.0,High School,0
EMP00448,40.0,Female,Sales,57908.62,21.0,4.13,High,Yes,Hybrid,6.0,13.0,PhD,0
EMP00449,48.0,Female,Marketing,89758.77,12.0,4.01,High,No,On-site,9.0,48.0,Master's,0
EMP00450,59.0,Male,SALES,36842.55,19.0,3.85,Excellent,No,Hybrid,9.0,99.0,Bachelor's,0
EMP00451,58.0,Male,Sales,51374.17,21.0,3.53,Low,Yes,On-site,2.0,16.0,High School,0
EMP00452,43.0,Male,Engineering,47589.55,24.0,1.95,Medium,Yes,Full Remote,9.0,74.0,Master's,1
EMP00453,43.0,Female,Sales,51102.13,20.0,1.12,Excellent,no,Hybrid,5.0,19.0,Bachelor's,0
EMP00454,30.0,Male,Finance,44679.43,17.0,3.01,Excellent,No,Full Remote,8.0,,Master's,0
EMP00455,31.0,Prefer not to say,SALES,28218.83,21.0,1.33,Medium,No,Hybrid,6.0,44.0,Master's,0
EMP00456,51.0,Male,Finance,46261.82,11.0,3.65,Medium,No,Hybrid,9.0,70.0,Bachelor's,0
EMP00457,56.0,Female,HR,,4.0,3.94,Medium,Yes,On-site,9.0,22.0,Bachelor's,0
EMP00458,60.0,Non-binary,Sales,0.0,15.0,3.29,High,No,Hybrid,5.0,90.0,Bachelor's,0
EMP00459,40.0,Male,engineering,68428.64,27.0,2.55,High,No,Hybrid,8.0,39.0,Master's,0
EMP00460,45.0,Non-binary,Engineering,66172.99,35.0,3.97,High,No,Hybrid,8.0,2.0,High School,0
EMP00461,49.0,Female,HR,60375.12,3.0,4.64,Excellent,Yes,Hybrid,7.0,65.0,Master's,0
EMP00462,50.0,Female,Sales,44012.4,16.0,2.56,High,No,Hybrid,5.0,52.0,Master's,0
EMP00463,59.0,Female,Sales,51453.08,15.0,3.07,High,yes,On-site,1.0,20.0,Bachelor's,0
EMP00464,29.0,Female,Engineering,67049.41,1.0,2.78,Medium,No,Hybrid,6.0,80.0,Bachelor's,0
EMP00465,59.0,Male,Sales,74283.8,17.0,3.41,Medium,yes,On-site,4.0,92.0,Bachelor's,0
EMP00466,59.0,Female,Sales,26418.81,10.0,3.05,Medium,No,On-site,1.0,82.0,Bachelor's,0
EMP00467,26.0,Male,Sales,83405.86,8.0,1.0,High,No,Full Remote,6.0,44.0,Bachelor's,1
EMP00468,28.0,Male,,44899.47,19.0,2.18,Excellent,No,On-site,5.0,49.0,PhD,0
EMP00469,32.0,Non-binary,,39489.31,19.0,1.71,High,No,Hybrid,,88.0,Master's,0
EMP00470,44.0,,engineering,22274.36,8.0,3.59,High,Yes,On-site,9.0,42.0,Master's,0
EMP00471,61.0,Male,Marketing,73853.71,35.0,2.4,Medium,No,On-site,5.0,82.0,Bachelor's,0
EMP00472,48.0,Male,Sales,97502.93,3.0,4.24,Excellent,No,On-site,9.0,12.0,Bachelor's,0
EMP00473,23.0,Female,,55255.5,12.0,1.16,Medium,,Full Remote,7.0,68.0,Bachelor's,0
EMP00474,46.0,Female,Finance,35803.29,27.0,4.99,Medium,No,On-site,3.0,28.0,Master's,0
EMP00475,39.0,Female,Sales,63943.5,5.0,1.31,nan,Yes,Hybrid,8.0,48.0,Bachelor's,0
EMP00476,32.0,Prefer not to say,HR,78220.0,36.0,4.04,Medium,No,nan,3.0,28.0,Master's,0
EMP00477,37.0,Male,Marketing,60241.72,24.0,3.69,High,Yes,On-site,2.0,16.0,nan,0
EMP00478,30.0,Prefer not to say,Marketing,72500.28,36.0,2.74,Excellent,Yes,On-site,4.0,23.0,Associate,1
EMP00479,35.0,Female,Engineering,90362.33,23.0,2.95,High,No,Full Remote,5.0,30.0,Bachelor's,0
EMP00480,54.0,Male,,76329.43,12.0,3.0,Excellent,No,On-site,1.0,68.0,High School,0
EMP00481,30.0,Female,,55868.13,7.0,2.49,Medium,No,nan,8.0,65.0,Master's,0
EMP00482,25.0,Female,Sales,72199.38,29.0,3.49,Medium,No,On-site,3.0,41.0,Bachelor's,0
EMP00483,60.0,Female,Sales,64004.11,38.0,2.54,High,Yes,On-site,8.0,99.0,Bachelor's,0
EMP00484,44.0,Non-binary,HR,86965.02,11.0,1.42,High,Yes,Hybrid,1.0,88.0,High School,0
EMP00485,46.0,Male,Sales,54055.04,28.0,1.32,Medium,No,On-site,3.0,89.0,Bachelor's,0
EMP00486,26.0,Male,Sales,50657.29,38.0,4.26,Medium,No,Full Remote,7.0,69.0,High School,0
EMP00487,59.0,Non-binary,Engineering,34183.5,37.0,2.87,nan,No,Full Remote,8.0,0.0,Master's,0
EMP00488,55.0,Female,Marketing,65828.96,36.0,3.51,High,no,On-site,1.0,0.0,Master's,1
EMP00489,56.0,Male,Engineering,63994.15,21.0,4.25,Medium,No,On-site,9.0,18.0,PhD,0
EMP00490,60.0,Female,HR,77799.24,38.0,2.34,High,No,Full Remote,9.0,31.0,nan,0
EMP00491,38.0,Male,HR,92270.13,9.0,2.31,High,Yes,Full Remote,9.0,58.0,Master's,0
