Machine_ID,Machine_Type,Factory_Location,Operating_Hours_Per_Day,Energy_Consumption_kWh,Production_Output_Units,Defect_Rate_Percent,Maintenance_Level,Temperature_Celsius,Worker_Count,Downtime_Hours_Per_Month,Shift_Type,Last_Service_Date,Supervisor_Name,Efficiency_Score
MCH-1215,Laser Cutter,Rajkot,20,406.51,1019,10.11,High,43.1,2,0.0,Morning,2024-09-10,Cory,87.69
MCH-1216,CNC,Vadodara,12,331.64,214,12.24,Low,37.2,17,2.6,Night,2024-02-08,Anthony,75.01
MCH-1217,Laser Cutter,Ahmedabad,17,887.11,649,11.35,High,20.0,12,16.8,morning,2024-07-01,Adam,69.68
MCH-1218,Robotic Arm,Pune,17,649.05,1907,1.39,,35.4,22,8.2,Evening,2023-05-11,Ryan,106.44
MCH-1219,3D Printer,Vadodara,16,246.22,54,1.7,Medium,23.1,24,9.4,Night,2024-05-30,George,90.12
MCH-1220,CNC,Vadodara,23,994.89,1420,6.73,High,29.5,27,8.1,Morning,2024-12-04,James,91.28
MCH-1221,Laser Cutter,Surat,14,529.01,1480,7.55,Low,26.5,23,19.6,Night,2023-04-08,Levi,82.76
MCH-1222,3D Printer,Pune,16,414.5,321,3.54,High,27.3,12,26.0,Night,2023-01-17,George,76.8
MCH-1223,,Ahmedabad,19,747.62,730,8.81,High,19.5,25,5.1,Night,2023-08-18,Karen,83.83
MCH-1224,Robotic Arm,Vadodara,7,910.35,692,12.49,Low,34.7,17,9.3,morning,2023-07-26,Daniel,72.98
MCH-1225,Robotic Arm,Vadodara,16,395.17,675,3.9,Medium,31.8,25,0.3,Night,2024-07-21,Christopher,97.05
MCH-1226,,Rajkot,12,367.85,868,2.39,High,32.4,16,18.3,Night,2022-01-02,Alexandria,89.12
MCH-1227,Packaging Unit,Vadodara,18,458.37,1590,9.05,High,34.5,25,5.6,Night,2022-10-21,Wesley,90.58
MCH-1228,Laser Cutter,Surat,10,774.48,278,11.73,Medium,28.3,11,2.4,Night,2024-11-02,Mark,76.07
MCH-1229,Robotic Arm,Ahmedabad,4,581.47,1745,3.92,Medium,22.2,21,25.4,Morning,2024-01-15,Kevin,88.09
MCH-1230,CNC,Vadodara,4,521.33,543,7.2,High,35.1,29,9.1,Evening,2024-07-11,David,83.01
MCH-1231,Robotic Arm,Rajkot,21,485.94,1282,12.66,Medium,39.1,13,5.9,Evening,2023-07-12,Joel,80.54
MCH-1232,CNC,Vadodara,4,637.88,947,4.08,High,36.2,27,0.4,Morning,2022-03-20,Monica,98.54
MCH-1233,CNC,Surat,20,955.72,1581,8.24,High,33.7,29,12.3,Evening,2025-03-31,Linda,86.72
MCH-1234,CNC,Ahmedabad,19,448.31,809,3.88,,17.0,6,0.6,Night,2023-09-13,Gregory,97.92
MCH-1235,Laser Cutter,Rajkot,18,1285.77,1191,14.01,,16.4,23,3.9,Night,2024-07-02,Elizabeth,77.34
MCH-1236,CNC,Pune,10,1166.8,289,11.61,Medium,32.5,11,15.1,Morning,2024-10-21,David,66.95
MCH-1237,Robotic Arm,Surat,13,588.11,1791,9.8,Low,37.4,11,5.7,Night,2024-02-29,Tammy,90.49
MCH-1238,Packaging Unit,Ahmedabad,13,1371.76,1319,10.98,Medium,,4,2.6,Evening,2024-05-23,Scott,85.25
MCH-1239,,Surat,21,517.25,1527,10.7,Low,26.1,9,4.6,Night,2024-10-30,Nicole,87.37
MCH-1240,Robotic Arm,Rajkot,7,229.62,1404,14.38,High,30.5,14,18.1,Evening,2022-07-11,Miguel,69.94
MCH-1241,CNC,Pune,6,868.74,1147,2.47,Medium,26.2,2,3.3,Evening,2023-08-30,Adam,101.07
MCH-1242,Laser Cutter,Ahmedabad,20,208.51,183,13.43,Medium,27.7,21,11.3,Morning,2022-05-13,Bradley,66.46
MCH-1243,,Rajkot,19,938.21,1495,5.4,High,28.7,23,5.4,Morning,2024-10-26,James,96.54
MCH-1244,3D Printer,Surat,12,683.42,1715,5.49,Low,33.1,9,2.3,Morning,2024-09-05,Megan,100.73
MCH-1245,3D Printer,Rajkot,17,,1642,11.49,,29.1,19,0.8,Morning,2022-07-28,Robert,88.89
MCH-1246,3D Printer,Rajkot,8,727.31,619,9.73,High,29.2,9,0.4,Evening,2022-09-27,Janet,84.38
MCH-1247,Packaging Unit,Rajkot,8,436.77,585,10.28,Low,25.8,9,3.6,Morning,2023-03-29,Jeffrey,81.17
MCH-1248,3D Printer,Ahmedabad,8,955.29,283,4.39,Medium,29.1,26,9.1,Evening,2022-09-24,,85.84
MCH-1249,Laser Cutter,Pune,15,422.54,77,9.23,Low,34.6,17,17.4,Evening,2022-04-11,Becky,69.4
MCH-1250,CNC,Surat,12,904.8,1729,7.92,Medium,31.6,22,8.5,Evening,2024-11-24,Martha,91.33
MCH-1251,Robotic Arm,Vadodara,21,879.8,575,0.39,Medium,27.2,24,5.5,Morning,2022-10-01,Thomas,98.9
MCH-1252,Laser Cutter,Rajkot,10,213.11,430,9.94,Medium,25.8,3,0.4,Evening,2024-02-23,Bradley,83.12
MCH-1253,Laser Cutter,Pune,13,710.52,801,4.9,Low,28.1,22,0.7,Morning,2024-10-22,Andrew,95.37
MCH-1254,3D Printer,Rajkot,21,516.9,1707,4.02,Low,36.9,23,7.8,Night,2024-10-21,,99.99
MCH-1255,CNC,Ahmedabad,7,484.78,1108,14.85,High,22.3,5,0.6,Night,2024-06-17,Jessica,78.42
MCH-1256,Packaging Unit,Vadodara,11,603.13,1751,4.87,Low,40.7,4,10.4,Night,2023-02-10,Peter,96.71
MCH-1257,Laser Cutter,Pune,17,741.25,745,5.4,Low,39.8,27,4.2,Evening,2022-10-08,Jennifer,91.41
MCH-1258,Packaging Unit,Rajkot,5,342.61,1188,9.33,Medium,18.4,26,15.2,Morning,2022-06-06,Nathan,80.11
MCH-1259,,Rajkot,14,443.59,364,6.23,High,,10,1.0,Night,2023-02-25,Phillip,89.24
MCH-1260,Packaging Unit,Ahmedabad,5,1188.71,1922,4.76,Low,28.1,9,3.4,Night,2023-07-03,Christina,102.42
MCH-1261,Laser Cutter,Ahmedabad,7,393.75,1036,13.6,High,32.7,2,4.1,morning,2025-02-06,Michael,78.0
MCH-1262,Laser Cutter,Vadodara,21,644.86,1084,3.51,Low,29.2,23,3.6,Morning,2023-03-18,Nancy,98.57
MCH-1263,Laser Cutter,Ahmedabad,4,1075.85,62,6.67,High,19.8,2,2.8,Night,2022-01-01,Sarah,83.68
MCH-1264,Packaging Unit,Pune,19,260.18,1567,12.97,Low,29.3,19,1.3,Night,2022-02-17,Jennifer,85.84
MCH-1265,Laser Cutter,Ahmedabad,21,427.72,1902,2.55,High,29.3,21,1.7,Night,2024-04-25,,108.95
MCH-1266,Laser Cutter,Ahmedabad,13,450.77,423,2.59,High,27.1,6,13.3,Night,2024-12-17,,88.39
MCH-1267,,Surat,5,664.75,358,10.83,Medium,24.2,26,6.3,Night,2025-01-29,Cesar,75.96
MCH-1268,Laser Cutter,Rajkot,7,394.78,682,11.39,Low,29.9,27,6.9,Evening,2023-01-05,Mark,77.51
MCH-1269,CNC,Vadodara,5,446.53,796,14.93,High,34.3,19,6.0,Evening,2022-02-12,Alex,71.94
MCH-1270,CNC,Vadodara,7,753.46,54,10.35,Medium,37.6,9,4.7,Morning,2025-03-26,Paul,75.38
MCH-1271,Robotic Arm,Pune,6,631.06,1891,1.65,Low,22.5,29,2.3,Evening,2024-08-01,Tony,109.95
MCH-1272,3D Printer,Rajkot,23,1160.78,756,3.59,,23.5,13,8.6,Evening,2022-07-10,Misty,91.44
MCH-1273,Packaging Unit,Vadodara,9,298.69,265,13.81,Low,33.1,10,7.2,Evening,2023-11-03,Kevin,69.12
MCH-1274,CNC,Vadodara,9,914.11,440,2.39,High,35.2,17,11.3,Night,2024-05-01,Mike,89.67
MCH-1275,Robotic Arm,Rajkot,13,389.55,1744,5.48,Low,40.6,29,8.2,Evening,2024-09-11,Gary,97.28
MCH-1276,3D Printer,Pune,14,651.54,1793,5.46,Medium,24.1,8,24.6,Morning,2024-10-24,,85.87
MCH-1277,3D Printer,Pune,15,396.51,1161,2.39,Low,30.8,16,16.4,Night,2024-09-13,Amanda,92.85
MCH-1278,Laser Cutter,Rajkot,10,829.52,688,0.68,High,32.0,2,4.6,Evening,2023-01-26,Amy,99.97
MCH-1279,CNC,Ahmedabad,9,297.32,1596,2.48,High,32.8,18,9.4,Evening,2023-07-21,Tonya,101.34
MCH-1280,CNC,Surat,15,688.54,669,6.6,High,33.2,27,1.7,Evening,2024-01-22,Alexandra,90.2
MCH-1281,3D Printer,Rajkot,21,441.04,760,9.66,Medium,31.9,17,7.6,Morning,2024-04-13,Cody,81.06
MCH-1282,Robotic Arm,Ahmedabad,6,355.01,556,1.78,Medium,38.9,16,10.8,Morning,2024-09-19,Kara,93.01
MCH-1283,Laser Cutter,Vadodara,11,311.06,301,9.74,Low,30.0,7,6.5,Evening,2022-01-01,John,78.03
MCH-1284,Laser Cutter,Vadodara,17,623.78,1241,4.46,High,29.9,5,1.3,Morning,2023-05-01,Jacob,99.62
MCH-1285,Packaging Unit,Pune,9,220.71,1966,12.7,Low,27.1,23,9.4,Night,2022-12-08,Melinda,84.09
MCH-1286,3D Printer,Ahmedabad,16,680.41,1852,9.91,Low,22.9,19,1.6,Night,2024-09-16,Alexander,93.52
MCH-1287,Robotic Arm,Ahmedabad,4,943.96,1085,2.11,High,,3,3.1,Night,2022-03-30,Laura,101.3
MCH-1288,3D Printer,Ahmedabad,21,831.4,1735,4.49,,35.1,26,1.2,Night,2023-04-29,David,103.45
MCH-1289,Laser Cutter,Vadodara,8,239.28,730,8.81,Low,34.2,2,1.8,Night,2024-03-21,Amanda,86.86
MCH-1290,CNC,Pune,21,360.84,552,11.03,Medium,28.8,28,16.4,Night,2023-11-26,Jesus,70.54
MCH-1291,Packaging Unit,Pune,7,487.0,293,14.54,Medium,34.8,29,3.7,Evening,2022-01-08,Christopher,70.08
MCH-1292,Laser Cutter,Rajkot,8,1276.19,586,5.68,Low,,10,5.2,Evening,2022-09-10,Morgan,88.06
MCH-1293,Packaging Unit,Vadodara,7,763.39,846,2.79,Low,30.0,29,12.6,Night,2024-01-09,Eric,91.56
MCH-1294,CNC,Ahmedabad,11,565.88,1037,6.1,High,25.6,3,15.9,morning,2025-03-21,,84.5
MCH-1295,CNC,Pune,19,1028.62,1889,1.57,Medium,36.1,22,5.6,Morning,2022-07-10,,107.21
MCH-1296,Laser Cutter,Vadodara,13,489.75,733,4.65,,38.6,14,8.3,Morning,2024-08-27,Ann,90.3
MCH-1297,Robotic Arm,Vadodara,17,811.0,1898,8.95,Medium,31.2,12,5.1,Evening,2025-01-22,Clifford,93.19
MCH-1298,Packaging Unit,Surat,9,831.54,1975,9.94,Low,33.3,2,4.5,Evening,2023-11-12,Erika,92.24
MCH-1299,3D Printer,Ahmedabad,23,783.5,1203,5.1,,36.8,9,17.1,Evening,2024-09-20,Christina,86.74
MCH-1300,3D Printer,Ahmedabad,15,306.02,692,13.69,Medium,30.7,23,17.4,Night,2025-03-06,,65.77
MCH-1301,CNC,Pune,5,1529.23,262,11.68,Medium,29.5,15,0.8,Evening,2024-03-26,Lindsay,76.08
MCH-1302,3D Printer,Surat,7,1028.51,704,14.04,Medium,32.4,4,4.0,Morning,2024-08-07,Seth,73.52
MCH-1303,Packaging Unit,Ahmedabad,12,,1367,13.95,Low,35.9,13,4.9,Night,2022-01-30,Logan,79.03
MCH-1304,3D Printer,Pune,7,,550,5.88,High,25.8,2,1.7,morning,2024-01-25,Katherine,91.35
MCH-1305,CNC,Surat,8,358.19,56,1.56,Medium,28.6,14,3.2,Evening,2023-07-26,Beth,94.59
MCH-1306,3D Printer,Surat,4,930.44,1884,14.51,High,24.0,29,8.8,Night,2024-03-26,Shannon,79.19
MCH-1307,Laser Cutter,Vadodara,20,932.63,985,12.4,Medium,21.7,8,24.4,Evening,2023-06-20,Amanda,65.0
MCH-1308,CNC,Pune,9,1067.82,103,9.94,Medium,40.1,28,10.0,Morning,2023-01-12,Scott,72.45
MCH-1309,Packaging Unit,Pune,13,1096.83,690,14.07,High,33.8,23,26.3,Night,2022-10-14,Tyrone,57.63
MCH-1310,Laser Cutter,Pune,10,886.87,114,9.6,High,32.4,21,5.0,Morning,2022-08-08,Jodi,76.98
MCH-1311,Packaging Unit,Pune,8,890.06,745,14.08,Low,33.3,17,16.4,Evening,2022-10-08,Timothy,65.3
MCH-1312,CNC,Pune,16,936.91,1545,14.2,,46.0,22,10.5,Night,2023-10-27,Kristen,75.79
MCH-1313,3D Printer,Vadodara,14,628.39,1026,12.81,Medium,37.5,11,4.5,Morning,2023-05-23,Laura,78.88
MCH-1314,Packaging Unit,Rajkot,23,772.5,634,1.59,Medium,33.9,15,13.1,Morning,2022-04-05,Karen,91.83
MCH-1315,Packaging Unit,Vadodara,12,785.14,1431,8.85,,33.9,10,9.8,Evening,2024-07-09,Edward,86.24
MCH-1316,Robotic Arm,Pune,17,509.16,357,6.94,Low,,6,5.7,Night,2023-08-20,Mary,84.38
MCH-1317,CNC,Pune,9,406.46,641,11.4,High,30.0,8,3.2,Morning,2023-10-29,Paul,79.72
MCH-1318,CNC,Pune,17,633.02,112,2.31,Low,,2,5.0,Night,2022-07-29,David,91.91
MCH-1319,CNC,Rajkot,22,950.24,1416,11.08,High,37.6,18,2.8,Evening,2022-06-17,Lori,86.32
MCH-1320,Packaging Unit,Rajkot,21,1410.54,309,9.7,High,19.9,4,2.3,Evening,2023-06-01,Larry,79.55
MCH-1321,Laser Cutter,Vadodara,22,455.85,55,13.49,High,37.3,18,29.6,Morning,2023-09-14,Kayla,52.11
MCH-1322,CNC,Vadodara,15,418.08,1842,4.23,Low,26.9,11,46.8,Evening,2023-04-03,Melissa,73.53
MCH-1323,3D Printer,Vadodara,4,872.17,1575,9.88,High,32.9,19,3.3,Night,2022-01-15,Scott,89.81
MCH-1324,Laser Cutter,Surat,17,957.98,484,11.16,,26.7,21,11.1,Evening,2024-12-10,Brenda,72.57
MCH-1325,Packaging Unit,Pune,14,1304.28,551,12.57,Medium,36.1,15,15.3,Morning,2023-02-25,Sydney,66.88
MCH-1326,CNC,Ahmedabad,9,471.63,169,5.85,Low,26.3,12,0.5,Night,2024-12-13,Patricia,88.68
MCH-1327,Robotic Arm,Rajkot,20,1590.88,451,4.82,High,34.1,19,1.7,Night,2022-05-25,Molly,90.66
MCH-1328,CNC,Pune,11,1147.31,1249,7.34,High,38.8,25,18.9,Night,2022-05-08,Rita,80.86
MCH-1329,Robotic Arm,Vadodara,18,612.67,1140,12.98,High,28.9,22,14.4,Evening,2022-10-28,Karen,72.58
MCH-1330,Laser Cutter,Surat,19,234.82,745,7.45,High,26.5,25,4.6,Evening,2024-02-09,,87.75
MCH-1331,,Rajkot,7,396.67,951,11.62,Medium,29.7,23,3.9,Evening,2025-03-09,Ruben,81.39
MCH-1332,Laser Cutter,Surat,15,951.54,1847,7.95,High,,27,2.7,Night,2024-04-13,Joshua,96.24
MCH-1333,CNC,Vadodara,9,436.56,1595,6.74,Low,30.5,12,1.1,Morning,2023-09-14,Michelle,98.42
MCH-1334,CNC,Pune,16,747.48,1625,14.13,Low,31.6,2,10.6,Night,2025-01-29,Zachary,76.79
MCH-1335,Laser Cutter,Surat,14,754.34,482,7.44,,41.2,16,0.3,Morning,2023-01-31,Samantha,87.85
MCH-1336,Robotic Arm,Surat,4,491.82,371,12.09,Medium,33.1,16,5.7,morning,2022-02-27,Eileen,74.22
MCH-1337,Laser Cutter,Vadodara,5,707.3,1642,0.69,Low,20.2,2,12.3,Morning,2022-01-20,Nathan,102.68
MCH-1338,Robotic Arm,Surat,11,838.11,751,2.46,High,32.6,13,1.9,Night,2023-05-22,Jessica,98.81
MCH-1339,,Surat,17,,580,7.36,High,23.6,5,11.2,Night,2023-05-29,,81.59
MCH-1340,,Ahmedabad,6,232.92,1237,7.06,Medium,19.8,9,5.0,Night,2023-05-14,Sherri,92.36
MCH-1341,CNC,Rajkot,22,745.35,1105,6.19,Medium,25.6,10,1.9,Night,2023-12-09,Benjamin,94.43
MCH-1342,CNC,Rajkot,16,883.64,1873,14.87,Medium,25.8,20,6.6,Night,2025-02-28,Meredith,79.99
MCH-1343,Robotic Arm,Ahmedabad,15,522.04,1197,9.05,Medium,26.6,24,6.6,Evening,2024-09-14,Matthew,86.51
MCH-1344,CNC,Pune,11,596.65,498,5.52,High,31.0,8,4.4,Night,2022-07-27,Nicholas,89.18
MCH-1345,,Rajkot,13,1157.4,659,14.93,Medium,34.7,25,0.8,Evening,2024-01-25,Jack,73.42
MCH-1346,Laser Cutter,Pune,15,433.41,413,0.74,Medium,34.1,19,18.3,Evening,2023-06-12,William,88.53
MCH-1347,Robotic Arm,Vadodara,4,769.12,820,13.93,Low,37.4,15,10.4,Night,2023-12-24,Michael,70.59
MCH-1348,3D Printer,Pune,15,712.05,1530,3.83,Low,43.4,5,1.0,Night,2024-12-12,Victor,103.37
MCH-1349,CNC,Surat,6,,1463,5.19,High,23.1,21,9.0,Night,2023-08-29,Brandy,94.77
MCH-1350,CNC,Vadodara,21,1014.06,1681,2.71,High,31.8,2,0.5,Morning,2024-01-20,Elizabeth,106.79
MCH-1351,Laser Cutter,Ahmedabad,4,772.3,258,14.87,Medium,21.2,11,6.3,Night,2024-09-14,William,66.9
MCH-1352,Laser Cutter,Pune,4,914.61,1259,12.41,Low,,14,0.9,Morning,2024-05-29,Cheryl,83.74
MCH-1353,Robotic Arm,Pune,14,196.12,1479,1.82,Low,27.4,5,14.6,Morning,2023-10-30,Jeremy,98.18
MCH-1354,3D Printer,Pune,13,506.65,181,0.58,Low,31.0,7,1.5,Evening,2022-11-15,Suzanne,98.57
MCH-1355,,Ahmedabad,11,276.61,505,11.97,High,26.0,2,16.6,Evening,2023-09-26,,68.25
MCH-1356,3D Printer,Rajkot,8,869.01,186,8.88,Low,35.2,4,7.7,Night,2025-04-13,Lynn,77.16
MCH-1357,3D Printer,Pune,17,1287.36,590,7.31,High,20.1,23,2.9,Morning,2025-03-22,Glen,86.43
MCH-1358,3D Printer,Rajkot,12,1898.8,145,8.6,High,31.5,18,34.1,Night,2024-07-15,Kimberly,57.43
MCH-1359,Packaging Unit,Rajkot,23,,1449,6.29,High,36.2,11,10.2,Evening,2024-06-13,Amanda,90.91
MCH-1360,Laser Cutter,Pune,13,839.81,534,7.23,Low,25.4,3,6.9,Night,2022-02-26,Maria,83.96
MCH-1361,Packaging Unit,Vadodara,15,757.05,1017,9.81,Medium,33.2,16,0.9,Evening,2025-02-24,Devin,87.14
MCH-1362,Laser Cutter,Ahmedabad,18,807.37,409,6.25,,27.4,27,3.7,Morning,2023-01-20,Robert,87.16
MCH-1363,Packaging Unit,Ahmedabad,7,326.95,1044,0.82,Medium,29.3,29,0.8,Morning,2022-04-02,Todd,106.03
MCH-1364,3D Printer,Surat,23,212.91,1016,3.61,Medium,26.8,5,6.0,Evening,2022-08-21,David,96.74
MCH-1365,Packaging Unit,Rajkot,10,957.89,1214,2.61,Medium,32.6,17,10.1,Night,2023-12-31,Ivan,96.46
MCH-1366,Laser Cutter,Rajkot,10,741.73,1675,3.01,Medium,33.8,20,0.8,Evening,2024-12-30,Rebecca,106.32
MCH-1367,Laser Cutter,Ahmedabad,18,696.9,1493,2.32,High,26.8,22,4.7,Morning,2023-08-18,William,103.52
MCH-1368,CNC,Ahmedabad,21,10465.28,1420,6.43,Low,38.6,3,69.0,Evening,2022-01-29,Christine,89.05
MCH-1369,CNC,Surat,20,390.72,438,9.77,High,30.8,2,2.3,Night,2024-10-22,Raymond,81.94
MCH-1370,,Rajkot,22,1492.15,746,9.1,Medium,26.1,14,4.7,Evening,2024-11-24,Larry,82.6
MCH-1371,Packaging Unit,Vadodara,10,,963,4.15,Low,28.9,20,11.7,Evening,2023-11-02,Jennifer,90.38
MCH-1372,3D Printer,Ahmedabad,5,206.4,1275,5.53,High,30.5,28,12.9,Evening,2022-06-30,Nicholas,90.24
MCH-1373,Laser Cutter,Pune,21,969.62,1791,8.66,Low,31.5,9,9.6,Night,2023-02-21,Peggy,89.5
MCH-1374,Packaging Unit,Ahmedabad,6,855.49,1852,11.89,Low,29.0,4,0.6,Night,2022-06-27,Samantha,90.01
MCH-1375,3D Printer,Vadodara,7,863.75,1611,10.81,High,32.6,17,5.8,Night,2022-01-17,James,86.51
MCH-1376,3D Printer,Rajkot,18,9401.76,939,0.44,Medium,33.2,25,25.200000000000003,Evening,2022-08-17,William,102.33
MCH-1377,Laser Cutter,Rajkot,13,546.32,984,11.53,Medium,30.9,22,11.1,Morning,2022-01-19,,76.59
MCH-1378,Laser Cutter,Rajkot,18,896.04,639,9.02,Medium,24.0,15,8.2,Night,2023-10-23,Nicholas,80.26
MCH-1379,3D Printer,Ahmedabad,15,768.74,1273,12.16,Medium,27.9,29,8.1,Morning,2024-03-09,Amanda,79.52
MCH-1380,Robotic Arm,Rajkot,15,568.97,154,1.3,Low,34.8,9,5.9,Night,2024-12-22,Johnny,93.74
MCH-1381,Robotic Arm,Surat,17,1199.08,1153,9.79,High,24.8,8,2.2,Evening,2022-07-10,,86.78
MCH-1382,,Pune,14,,1653,1.46,High,24.9,3,1.2,Morning,2024-01-12,Jennifer,109.59
MCH-1383,Packaging Unit,Rajkot,11,825.55,906,3.9,Low,28.4,12,6.6,Evening,2025-03-12,April,93.95
MCH-1384,Robotic Arm,Surat,15,1335.76,273,14.18,Medium,35.2,19,1.3,Night,2024-10-17,Christopher,71.1
MCH-1385,CNC,Surat,16,336.63,1992,7.4,Medium,35.5,12,2.0,Morning,2023-01-07,Adam,99.92
MCH-1386,,Surat,10,6801.52,1774,2.82,High,21.4,15,51.0,Morning,2024-04-13,Lisa,101.98
MCH-1387,CNC,Pune,10,626.44,1615,8.62,Medium,26.5,24,3.0,Morning,2023-10-23,Ashley,93.22
MCH-1388,3D Printer,Pune,15,139.57,1394,6.02,Low,25.8,7,11.0,Morning,2024-01-24,Nicole,91.68
MCH-1389,Robotic Arm,Rajkot,5,1052.59,1621,3.52,HIGH,45.5,29,0.3,Morning,2023-05-27,Alexander,104.75
MCH-1390,Packaging Unit,Rajkot,5,160.94,911,9.72,Low,25.3,6,3.5,Night,2024-09-12,Rachel,85.47
MCH-1391,Packaging Unit,Rajkot,20,616.79,463,3.21,Low,27.4,3,0.3,Evening,2023-09-19,,96.35
MCH-1392,CNC,Pune,6,85.02,1475,10.8,Medium,,21,4.0,Morning,2023-12-13,Tasha,87.77
MCH-1393,CNC,Surat,5,817.19,200,14.3,Medium,24.6,20,7.2,Evening,2025-03-05,Paul,66.86
MCH-1394,3D Printer,Surat,12,180.38,1465,13.91,Medium,31.8,29,1.6,Evening,2022-04-22,Heather,83.01
MCH-1395,CNC,Vadodara,23,497.74,560,1.91,Low,29.7,25,8.3,Morning,2025-02-28,Eric,94.33
MCH-1396,CNC,Pune,16,,652,5.61,Medium,28.5,6,14.5,Evening,2023-05-28,Stephanie,83.38
MCH-1397,Robotic Arm,Pune,7,315.05,333,1.63,High,30.6,14,5.0,Night,2022-04-04,Eric,95.56
MCH-1398,Packaging Unit,Surat,14,519.42,932,9.61,Low,35.6,9,4.0,Morning,2024-04-23,Samantha,85.0
MCH-1399,3D Printer,Pune,18,1193.87,853,0.72,Low,,27,29.7,Evening,2022-10-05,Tyler,83.17
MCH-1400,Robotic Arm,Surat,11,487.42,361,11.54,Medium,20.6,13,6.1,Evening,2022-09-28,,74.96
MCH-1401,Packaging Unit,Rajkot,8,701.54,713,12.58,Medium,40.0,7,7.2,morning,2025-01-21,Derrick,74.74
MCH-1402,Packaging Unit,Vadodara,10,521.6,1116,14.61,Low,21.5,27,0.7,Night,2023-02-08,Richard,78.84
MCH-1403,Laser Cutter,Surat,22,380.35,1404,13.52,High,45.3,17,3.8,Night,2023-04-11,Tina,81.46
MCH-1404,Laser Cutter,Pune,11,357.34,1453,2.82,High,26.9,18,4.1,Evening,2022-06-06,Jessica,103.09
MCH-1405,,Surat,15,808.58,1407,9.03,Medium,39.5,12,9.8,morning,2023-01-09,Dylan,85.65
MCH-1406,CNC,Vadodara,8,456.39,676,10.16,Low,31.4,22,1.0,Morning,2023-03-17,Mercedes,83.96
MCH-1407,,Surat,4,462.26,670,9.26,Low,35.6,4,7.8,Morning,2023-06-07,Jacqueline,80.94
MCH-1408,Robotic Arm,Ahmedabad,9,569.59,689,1.65,High,33.4,8,16.6,Evening,2025-02-27,Angela,90.01
MCH-1409,3D Printer,Vadodara,19,1284.25,106,10.91,High,29.5,13,12.9,Morning,2023-07-18,Steven,68.2
MCH-1410,Robotic Arm,Ahmedabad,14,886.45,1852,5.98,Low,25.5,6,36.4,Evening,2022-06-26,Jackson,76.73
MCH-1411,Packaging Unit,Vadodara,19,692.69,752,8.43,Low,39.1,25,12.8,Morning,2022-01-11,William,79.46
MCH-1412,Packaging Unit,Rajkot,11,,1650,9.88,Low,10.8,9,9.8,Morning,2024-10-14,April,85.6
MCH-1413,Robotic Arm,Pune,11,253.38,1274,0.73,High,37.7,26,1.6,Night,2024-02-17,Danielle,107.67
MCH-1414,CNC,Surat,22,572.89,1381,6.26,Low,29.3,11,2.0,Morning,2023-08-28,John,96.77
MCH-1415,Packaging Unit,Rajkot,11,350.79,1420,1.46,High,31.9,5,5.4,Night,2024-11-20,John,104.63
MCH-1416,Robotic Arm,Surat,13,388.91,166,3.83,Low,,13,1.2,Morning,2023-06-29,Angela,92.33
MCH-1417,Laser Cutter,Ahmedabad,13,671.75,1317,7.73,High,18.6,16,1.6,Evening,2023-07-20,Brian,93.44
MCH-1418,3D Printer,Ahmedabad,17,566.26,1065,12.93,High,24.2,3,5.7,Morning,2022-12-19,Mary,78.22
MCH-1419,Robotic Arm,Vadodara,8,1177.91,369,4.84,High,30.3,16,2.6,Morning,2025-03-30,William,89.89
MCH-1420,3D Printer,Ahmedabad,22,1098.91,1638,10.96,High,39.4,10,2.5,Morning,2023-02-25,William,88.41
MCH-1421,CNC,Rajkot,5,,1023,3.13,High,12.9,23,11.1,Night,2023-09-10,,92.91
MCH-1422,Robotic Arm,Ahmedabad,18,1043.0,474,7.12,Medium,39.1,28,12.8,Evening,2022-06-14,Michelle,79.26
MCH-1423,CNC,Rajkot,7,446.71,1727,13.3,High,14.6,19,8.2,Morning,2024-05-07,Michael,81.41
MCH-1424,Packaging Unit,Rajkot,12,446.19,1103,8.23,Low,24.1,18,0.4,Evening,2024-09-10,Jonathan,91.81
MCH-1425,3D Printer,Surat,22,606.7,235,1.58,Low,,15,15.2,Evening,2024-02-28,Benjamin,87.29
MCH-1426,3D Printer,Pune,5,336.47,867,6.34,Low,29.4,14,7.3,Evening,2024-08-03,Melanie,88.95
MCH-1427,Packaging Unit,Vadodara,13,946.88,1788,6.83,High,31.4,25,4.5,Evening,2023-11-14,Melissa,96.74
MCH-1428,,Pune,6,408.93,256,13.84,Low,31.8,16,1.4,Morning,2022-03-30,Amber,72.89
MCH-1429,Laser Cutter,Vadodara,14,1126.83,451,10.5,Low,25.4,20,9.4,Morning,2024-07-29,Ronnie,74.57
MCH-1430,Laser Cutter,Ahmedabad,10,859.13,1215,2.09,High,30.0,2,13.6,Night,2023-11-09,,95.2
MCH-1431,3D Printer,Rajkot,9,724.78,1451,12.3,Low,26.6,16,1.2,Evening,2023-07-23,Christine,85.62
MCH-1432,Robotic Arm,Rajkot,16,641.57,789,1.03,High,30.5,22,6.1,Night,2025-01-15,Jason,99.33
MCH-1433,3D Printer,Rajkot,19,1372.66,1285,0.82,Medium,33.3,8,2.9,Night,2023-01-31,Johnny,105.08
MCH-1434,3D Printer,Rajkot,23,785.89,503,8.14,High,37.7,9,6.8,Morning,2024-06-14,Heather,82.03
